sentence_id,documento,orden_frase,tema,keyword_detectada,frase_original,frase_normalizada,n_palabras
filipinas_000002,filipinas,2,mujer,mujer,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabla edifica de la nada su casa; mas la mujer Insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya. (Prov.",dedicado exclusivamente a la mujer la mujer sabla edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya prov,35
filipinas_000002,filipinas,2,hogar,casa,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabla edifica de la nada su casa; mas la mujer Insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya. (Prov.",dedicado exclusivamente a la mujer la mujer sabla edifica de la nada su casa mas la mujer insensata lejos de edificar una casa que no existe destruye con sus manos la que existe ya prov,35
filipinas_000009,filipinas,9,mujer,mujer,"LA EDUCACION Y LA ENSEÑANZA EN LA MUJER Es imposible poner en duda la incompatibilidad de principios que constituyen la educación, porque si bien es cierto que en nuestros colegios se enseña el catecismo, se hacen aprender de memorin tratados de ética, también lo que es que las costumbres están en contradicción en los preceptos más generales de la verdadera moralidad.",la educacion y la ensenanza en la mujer es imposible poner en duda la incompatibilidad de principios que constituyen la educacion porque si bien es cierto que en nuestros colegios se ensena el catecismo se hacen aprender de memorin tratados de etica tambien lo que es que las costumbres estan en contradiccion en los preceptos mas generales de la verdadera moralidad,61
filipinas_000009,filipinas,9,educacion,educación,"LA EDUCACION Y LA ENSEÑANZA EN LA MUJER Es imposible poner en duda la incompatibilidad de principios que constituyen la educación, porque si bien es cierto que en nuestros colegios se enseña el catecismo, se hacen aprender de memorin tratados de ética, también lo que es que las costumbres están en contradicción en los preceptos más generales de la verdadera moralidad.",la educacion y la ensenanza en la mujer es imposible poner en duda la incompatibilidad de principios que constituyen la educacion porque si bien es cierto que en nuestros colegios se ensena el catecismo se hacen aprender de memorin tratados de etica tambien lo que es que las costumbres estan en contradiccion en los preceptos mas generales de la verdadera moralidad,61
filipinas_000009,filipinas,9,educacion,enseñanza,"LA EDUCACION Y LA ENSEÑANZA EN LA MUJER Es imposible poner en duda la incompatibilidad de principios que constituyen la educación, porque si bien es cierto que en nuestros colegios se enseña el catecismo, se hacen aprender de memorin tratados de ética, también lo que es que las costumbres están en contradicción en los preceptos más generales de la verdadera moralidad.",la educacion y la ensenanza en la mujer es imposible poner en duda la incompatibilidad de principios que constituyen la educacion porque si bien es cierto que en nuestros colegios se ensena el catecismo se hacen aprender de memorin tratados de etica tambien lo que es que las costumbres estan en contradiccion en los preceptos mas generales de la verdadera moralidad,61
filipinas_000009,filipinas,9,educacion,colegios,"LA EDUCACION Y LA ENSEÑANZA EN LA MUJER Es imposible poner en duda la incompatibilidad de principios que constituyen la educación, porque si bien es cierto que en nuestros colegios se enseña el catecismo, se hacen aprender de memorin tratados de ética, también lo que es que las costumbres están en contradicción en los preceptos más generales de la verdadera moralidad.",la educacion y la ensenanza en la mujer es imposible poner en duda la incompatibilidad de principios que constituyen la educacion porque si bien es cierto que en nuestros colegios se ensena el catecismo se hacen aprender de memorin tratados de etica tambien lo que es que las costumbres estan en contradiccion en los preceptos mas generales de la verdadera moralidad,61
filipinas_000010,filipinas,10,educacion,educación,"La educación pues, que se dá á la niña es más incompleta, si cabe, que la dada á los niños, á nesar de que ella necesita más fortificar su débil razón para que pudiese portarse con verdadero discernimiento.",la educacion pues que se da a la nina es mas incompleta si cabe que la dada a los ninos a nesar de que ella necesita mas fortificar su debil razon para que pudiese portarse con verdadero discernimiento,38
filipinas_000011,filipinas,11,mujer,mujer,"A más de ser incompleta, es contradictoria de todo punto con la conducta que debe segnir en el mundo, de suerte que la mujer entra en la vida relativa cabalmente con todas las ideas contrarias á la realidad de su dostino; y únienmente la vanidad, que es un cualidad natural de la mujer y que bien cultivada podría ser origen de grandes virtudes y abnegaciones se fomenta con exageración haciendo pasar á la niña los límites que podrían convenir á su felicidad y á la de los séres que la rodean en el seno de la familia.",a mas de ser incompleta es contradictoria de todo punto con la conducta que debe segnir en el mundo de suerte que la mujer entra en la vida relativa cabalmente con todas las ideas contrarias a la realidad de su dostino y unienmente la vanidad que es un cualidad natural de la mujer y que bien cultivada podria ser origen de grandes virtudes y abnegaciones se fomenta con exageracion haciendo pasar a la nina los limites que podrian convenir a su felicidad y a la de los seres que la rodean en el seno de la familia,97
filipinas_000011,filipinas,11,hogar,familia,"A más de ser incompleta, es contradictoria de todo punto con la conducta que debe segnir en el mundo, de suerte que la mujer entra en la vida relativa cabalmente con todas las ideas contrarias á la realidad de su dostino; y únienmente la vanidad, que es un cualidad natural de la mujer y que bien cultivada podría ser origen de grandes virtudes y abnegaciones se fomenta con exageración haciendo pasar á la niña los límites que podrían convenir á su felicidad y á la de los séres que la rodean en el seno de la familia.",a mas de ser incompleta es contradictoria de todo punto con la conducta que debe segnir en el mundo de suerte que la mujer entra en la vida relativa cabalmente con todas las ideas contrarias a la realidad de su dostino y unienmente la vanidad que es un cualidad natural de la mujer y que bien cultivada podria ser origen de grandes virtudes y abnegaciones se fomenta con exageracion haciendo pasar a la nina los limites que podrian convenir a su felicidad y a la de los seres que la rodean en el seno de la familia,97
filipinas_000014,filipinas,14,mujer,mujer,"El hombre, á medida que las ideas de justicia se vayan abriendo paso en el fondo oscuro de la conciencia, elevará á la mujer al pedestal que la corresponde: hará que la niña se instruya y se eduque conforme á su destino incumba; hará que la madre, primer agente poderoso de la moralidad social, hay recibido todos los conocimientos y conceptos que necesita para que su influencia en la niña, en el niño y en el hombre tenga toda la eficacia y trascendencia que la reputan posible.",el hombre a medida que las ideas de justicia se vayan abriendo paso en el fondo oscuro de la conciencia elevara a la mujer al pedestal que la corresponde hara que la nina se instruya y se eduque conforme a su destino incumba hara que la madre primer agente poderoso de la moralidad social hay recibido todos los conocimientos y conceptos que necesita para que su influencia en la nina en el nino y en el hombre tenga toda la eficacia y trascendencia que la reputan posible,87
filipinas_000014,filipinas,14,mujer,madre,"El hombre, á medida que las ideas de justicia se vayan abriendo paso en el fondo oscuro de la conciencia, elevará á la mujer al pedestal que la corresponde: hará que la niña se instruya y se eduque conforme á su destino incumba; hará que la madre, primer agente poderoso de la moralidad social, hay recibido todos los conocimientos y conceptos que necesita para que su influencia en la niña, en el niño y en el hombre tenga toda la eficacia y trascendencia que la reputan posible.",el hombre a medida que las ideas de justicia se vayan abriendo paso en el fondo oscuro de la conciencia elevara a la mujer al pedestal que la corresponde hara que la nina se instruya y se eduque conforme a su destino incumba hara que la madre primer agente poderoso de la moralidad social hay recibido todos los conocimientos y conceptos que necesita para que su influencia en la nina en el nino y en el hombre tenga toda la eficacia y trascendencia que la reputan posible,87
filipinas_000015,filipinas,15,mujer,mujer,"De consiguiente, nos limitaremos á expoContinua en la página 165 LA MUJER ANTIGUA Y LA MUJER DE ESPIRITU MODERNO (Continuación) No tenemos mujer espiritual, gritan algunos, sin fijarse en que no han querido crearla.",de consiguiente nos limitaremos a expocontinua en la pagina 165 la mujer antigua y la mujer de espiritu moderno continuacion no tenemos mujer espiritual gritan algunos sin fijarse en que no han querido crearla,34
filipinas_000016,filipinas,16,mujer,mujer,"Sirva de contestación á ellos la frase de Fabián Vidal: Nosotros, que constantemente ponemos sitio á la virtud; de la mujer, que la hacemos vivir en un medio frivolo, donde sólo se aprecia lo exterior y brillante que nos hemos acostumbrado á considerar en la compañera una cosa tal vez querida como se quiere á un mueble, tal vez adorable como se adora á un placer, pero suponiéndola incapaz de elevarse á nuestra altura, hacémosla guardiana de la propia honra, sin reflexionar en el gran despronósito que cometemos al creerla imposibilitada de alcanzar un nivel ético igual al nuestro, y asignarla, á pesar de ello, la misión de guardar incólume el nombre que la diéramos.",sirva de contestacion a ellos la frase de fabian vidal nosotros que constantemente ponemos sitio a la virtud de la mujer que la hacemos vivir en un medio frivolo donde solo se aprecia lo exterior y brillante que nos hemos acostumbrado a considerar en la companera una cosa tal vez querida como se quiere a un mueble tal vez adorable como se adora a un placer pero suponiendola incapaz de elevarse a nuestra altura hacemosla guardiana de la propia honra sin reflexionar en el gran despronosito que cometemos al creerla imposibilitada de alcanzar un nivel etico igual al nuestro y asignarla a pesar de ello la mision de guardar incolume el nombre que la dieramos,115
filipinas_000016,filipinas,16,religion,virtud,"Sirva de contestación á ellos la frase de Fabián Vidal: Nosotros, que constantemente ponemos sitio á la virtud; de la mujer, que la hacemos vivir en un medio frivolo, donde sólo se aprecia lo exterior y brillante que nos hemos acostumbrado á considerar en la compañera una cosa tal vez querida como se quiere á un mueble, tal vez adorable como se adora á un placer, pero suponiéndola incapaz de elevarse á nuestra altura, hacémosla guardiana de la propia honra, sin reflexionar en el gran despronósito que cometemos al creerla imposibilitada de alcanzar un nivel ético igual al nuestro, y asignarla, á pesar de ello, la misión de guardar incólume el nombre que la diéramos.",sirva de contestacion a ellos la frase de fabian vidal nosotros que constantemente ponemos sitio a la virtud de la mujer que la hacemos vivir en un medio frivolo donde solo se aprecia lo exterior y brillante que nos hemos acostumbrado a considerar en la companera una cosa tal vez querida como se quiere a un mueble tal vez adorable como se adora a un placer pero suponiendola incapaz de elevarse a nuestra altura hacemosla guardiana de la propia honra sin reflexionar en el gran despronosito que cometemos al creerla imposibilitada de alcanzar un nivel etico igual al nuestro y asignarla a pesar de ello la mision de guardar incolume el nombre que la dieramos,115
filipinas_000017,filipinas,17,mujer,mujer,La mujer de espíritu moderno se ya aproximando al nuevo ideal de los españoles progresivos: y nosólo realiza ese ideal la española; las latinoamericanas tiempo ha que penetraron en el campo de la ciencia y del arte.,la mujer de espiritu moderno se ya aproximando al nuevo ideal de los espanoles progresivos y nosolo realiza ese ideal la espanola las latinoamericanas tiempo ha que penetraron en el campo de la ciencia y del arte,37
filipinas_000017,filipinas,17,educacion,ciencia,La mujer de espíritu moderno se ya aproximando al nuevo ideal de los españoles progresivos: y nosólo realiza ese ideal la española; las latinoamericanas tiempo ha que penetraron en el campo de la ciencia y del arte.,la mujer de espiritu moderno se ya aproximando al nuevo ideal de los espanoles progresivos y nosolo realiza ese ideal la espanola las latinoamericanas tiempo ha que penetraron en el campo de la ciencia y del arte,37
filipinas_000018,filipinas,18,mujer,mujeres,"Asistí en México al doctorado de Mallde Montoya, que ejerce la Medicina en aquella República desde hace veinte años; en Chile se han doctorado dos mujeres en Jurisprudencia.",asisti en mexico al doctorado de mallde montoya que ejerce la medicina en aquella republica desde hace veinte anos en chile se han doctorado dos mujeres en jurisprudencia,28
filipinas_000019,filipinas,19,mujer,mujer,"Distinguese la mujer argentina por sus ideas avanzadas compoen las brasileñas, cubanas y portorriqueñas, música y versos con inspiración; las centroamericanas son hábiles en asuntos comerciales y administrativos; de ellas se ha dicho que podrían formar una Cámarade Comercio.",distinguese la mujer argentina por sus ideas avanzadas compoen las brasilenas cubanas y portorriquenas musica y versos con inspiracion las centroamericanas son habiles en asuntos comerciales y administrativos de ellas se ha dicho que podrian formar una camarade comercio,39
filipinas_000020,filipinas,20,mujer,mujer,"En Ecuador y Columbia, naciones de eruditos, hay muchas cultivadoras de las letras; en Venezunela, pátria del gramático Baralt, la mujer hallegado á desempeñar cargos de la Administración pública; en el Perú participa de la vida espiritual del hombre, lee á los enciclopedistas y los discute en Uruguny y Bolivía se ve á la mujer en los museos.",en ecuador y columbia naciones de eruditos hay muchas cultivadoras de las letras en venezunela patria del gramatico baralt la mujer hallegado a desempenar cargos de la administracion publica en el peru participa de la vida espiritual del hombre lee a los enciclopedistas y los discute en uruguny y bolivia se ve a la mujer en los museos,58
filipinas_000020,filipinas,20,patria,patria,"En Ecuador y Columbia, naciones de eruditos, hay muchas cultivadoras de las letras; en Venezunela, pátria del gramático Baralt, la mujer hallegado á desempeñar cargos de la Administración pública; en el Perú participa de la vida espiritual del hombre, lee á los enciclopedistas y los discute en Uruguny y Bolivía se ve á la mujer en los museos.",en ecuador y columbia naciones de eruditos hay muchas cultivadoras de las letras en venezunela patria del gramatico baralt la mujer hallegado a desempenar cargos de la administracion publica en el peru participa de la vida espiritual del hombre lee a los enciclopedistas y los discute en uruguny y bolivia se ve a la mujer en los museos,58
filipinas_000021,filipinas,21,mujer,mujer,Los hembres misoneistas asústanse de una fuerza ine avanza cada día y ha de arrollar caducas instituciones; esa poderosa fuerza es la mujer intelectual.,los hembres misoneistas asustanse de una fuerza ine avanza cada dia y ha de arrollar caducas instituciones esa poderosa fuerza es la mujer intelectual,24
filipinas_000024,filipinas,24,mujer,mujer,"No temaís que seconvierta la mujer intelectual en marimacho, en sér hibrido: ella tiene el culto de su belleza.",no temais que seconvierta la mujer intelectual en marimacho en ser hibrido ella tiene el culto de su belleza,19
filipinas_000025,filipinas,25,mujer,mujer,"La mujer de raza latina especialmente, es muy femenina: Mad.",la mujer de raza latina especialmente es muy femenina mad,10
filipinas_000025,filipinas,25,mujer,femenina,"La mujer de raza latina especialmente, es muy femenina: Mad.",la mujer de raza latina especialmente es muy femenina mad,10
filipinas_000025,filipinas,25,raza,raza,"La mujer de raza latina especialmente, es muy femenina: Mad.",la mujer de raza latina especialmente es muy femenina mad,10
filipinas_000025,filipinas,25,raza,latina,"La mujer de raza latina especialmente, es muy femenina: Mad.",la mujer de raza latina especialmente es muy femenina mad,10
filipinas_000029,filipinas,29,mujer,mujeres,"En Tulaen donde las brisas en un dia de verano semejan en mucho respiraciones de los cieloslas mismas mujeres y niños llevaban idénticas preparaciones alimenticias cargadas de pimienta, y las mismas muchahitas corrían hacinlas ventanas del carro con morenos jarrones de pulque.",en tulaen donde las brisas en un dia de verano semejan en mucho respiraciones de los cieloslas mismas mujeres y ninos llevaban identicas preparaciones alimenticias cargadas de pimienta y las mismas muchahitas corrian hacinlas ventanas del carro con morenos jarrones de pulque,42
filipinas_000030,filipinas,30,patria,pueblo,"En la parte alta, al través del hermoso valle de San Juan del Rio, todo era lo mismo, el mismo pueblo vendía las mismas manufacturas de loza y los mismos pordioseros ciegos extendían hácia el viajero sus sombreros encios.",en la parte alta al traves del hermoso valle de san juan del rio todo era lo mismo el mismo pueblo vendia las mismas manufacturas de loza y los mismos pordioseros ciegos extendian hacia el viajero sus sombreros encios,39
filipinas_000031,filipinas,31,mujer,mujeres,"En Querétaro, la antigua, la histórica. la original y hermosa—el lugar donde Maximiliano fué fusiladolas mismas mujeres ofrecían sus fuentes de porcelana enguinaldada rebosando alimentos y café, y no aparecía ningún despertar.",en queretaro la antigua la historica la original y hermosa el lugar donde maximiliano fue fusiladolas mismas mujeres ofrecian sus fuentes de porcelana enguinaldada rebosando alimentos y cafe y no aparecia ningun despertar,33
filipinas_000032,filipinas,32,religion,católica,"Finalmente arribamos á Salao, en dondo teníamos que cambiar carros á un ferrocarril diminuto que sa abre camino serpenteando por entre las colinas en dirección á Guanainato; pero decidimos que si debíamos presenciar el espectáculo de la antigua cindad despierta, habríamos de hacerlo á la luz del día, y por un noce más soñaríamos con ella como la conocimos primero Encontramos alojamiento en un viejo hotel mexicano alumbrado cun velas, y desde uno de sus balcones conHASTA LA TUMBA... (Conclusión) Aquella melancolía que sentía cuando su amado se encerró en el más profundo silencio. degeneró en tédio inmenso cuando supo que Pene se desligaba de su palabra; más tarde supo el provectado matrimonio del ingratoBentía hastío de la vida, y si no ponía fin á su existencia fué porone ella era una católica ferviente.",finalmente arribamos a salao en dondo teniamos que cambiar carros a un ferrocarril diminuto que sa abre camino serpenteando por entre las colinas en direccion a guanainato pero decidimos que si debiamos presenciar el espectaculo de la antigua cindad despierta habriamos de hacerlo a la luz del dia y por un noce mas sonariamos con ella como la conocimos primero encontramos alojamiento en un viejo hotel mexicano alumbrado cun velas y desde uno de sus balcones conhasta la tumba conclusion aquella melancolia que sentia cuando su amado se encerro en el mas profundo silencio degenero en tedio inmenso cuando supo que pene se desligaba de su palabra mas tarde supo el provectado matrimonio del ingratobentia hastio de la vida y si no ponia fin a su existencia fue porone ella era una catolica ferviente,134
filipinas_000034,filipinas,34,educacion,ciencia,"La ciencia se mostraba impotente ante el mal que padecía, Su enfermedad más bien era moral que fípica.",la ciencia se mostraba impotente ante el mal que padecia su enfermedad mas bien era moral que fipica,18
filipinas_000034,filipinas,34,religion,moral,"La ciencia se mostraba impotente ante el mal que padecía, Su enfermedad más bien era moral que fípica.",la ciencia se mostraba impotente ante el mal que padecia su enfermedad mas bien era moral que fipica,18
filipinas_000036,filipinas,36,educacion,ciencia,Hay males que residen en el corazón y no hay ciencia que pueda curar los padecimientos de ese santuario del alma.,hay males que residen en el corazon y no hay ciencia que pueda curar los padecimientos de ese santuario del alma,21
filipinas_000037,filipinas,37,religion,religión,"A los cuatro meses signientes á aquel en que recibió la fatal noticia Tinding, tronchada por el vendabal del sufrimiento y aniquilada bajo el peso del infortunio, exhaló su último suepiro en brazos de la Religión.",a los cuatro meses signientes a aquel en que recibio la fatal noticia tinding tronchada por el vendabal del sufrimiento y aniquilada bajo el peso del infortunio exhalo su ultimo suepiro en brazos de la religion,36
filipinas_000038,filipinas,38,mujer,mujer,El amor es para el hombre un episodio; para la mujer es la vida.,el amor es para el hombre un episodio para la mujer es la vida,14
filipinas_000040,filipinas,40,mujer,esposa,"Sobre el frio mármol de su sepulcro está grabada esta inscripción: ¡Tinding! En cuanto á Pepe, su esposa le abondonó signiendo á un inglés.",sobre el frio marmol de su sepulcro esta grabada esta inscripcion tinding en cuanto a pepe su esposa le abondono signiendo a un ingles,24
filipinas_000040,filipinas,40,hogar,esposa,"Sobre el frio mármol de su sepulcro está grabada esta inscripción: ¡Tinding! En cuanto á Pepe, su esposa le abondonó signiendo á un inglés.",sobre el frio marmol de su sepulcro esta grabada esta inscripcion tinding en cuanto a pepe su esposa le abondono signiendo a un ingles,24
filipinas_000045,filipinas,45,mujer,mujer,"De Marfil á la Continúa en la página 165 ""FILIPINAS"" 165 ABANICOS Porta abanicos Sombreros Costureros Hilos y Algodone BAZAR LA PUERTA DEL SOL 49 Escolta 49 GRAN SURTIDO EN Peinetas con y sin piedras Crepes-Postizos y Rizos La educación y la enseñanza en la mujer Continuación de la página 163 ner los principios en que debieran fundarse la educación y enseñanza de la mujer, esperando que otras ú otros, si conocen que nos hemos extraviado, corregirán luego nuestro trabajo y presentarán más acertados planes con objeto de procurar á la humanidad la mayor suma posible de dicha y placeres, y al progreso nuevas fuentes de prosperidad y desarrollo, objeto que es el único que acariciamos en nuestro deseo El ejercicio habitual de un órgano cualquiera á la vez que desarrolla, lo hace más fuerte. más vivo ó enérgico y produce el hábito ó la aptitud.",de marfil a la continua en la pagina 165 filipinas 165 abanicos porta abanicos sombreros costureros hilos y algodone bazar la puerta del sol 49 escolta 49 gran surtido en peinetas con y sin piedras crepes postizos y rizos la educacion y la ensenanza en la mujer continuacion de la pagina 163 ner los principios en que debieran fundarse la educacion y ensenanza de la mujer esperando que otras u otros si conocen que nos hemos extraviado corregiran luego nuestro trabajo y presentaran mas acertados planes con objeto de procurar a la humanidad la mayor suma posible de dicha y placeres y al progreso nuevas fuentes de prosperidad y desarrollo objeto que es el unico que acariciamos en nuestro deseo el ejercicio habitual de un organo cualquiera a la vez que desarrolla lo hace mas fuerte mas vivo o energico y produce el habito o la aptitud,147
filipinas_000045,filipinas,45,educacion,educación,"De Marfil á la Continúa en la página 165 ""FILIPINAS"" 165 ABANICOS Porta abanicos Sombreros Costureros Hilos y Algodone BAZAR LA PUERTA DEL SOL 49 Escolta 49 GRAN SURTIDO EN Peinetas con y sin piedras Crepes-Postizos y Rizos La educación y la enseñanza en la mujer Continuación de la página 163 ner los principios en que debieran fundarse la educación y enseñanza de la mujer, esperando que otras ú otros, si conocen que nos hemos extraviado, corregirán luego nuestro trabajo y presentarán más acertados planes con objeto de procurar á la humanidad la mayor suma posible de dicha y placeres, y al progreso nuevas fuentes de prosperidad y desarrollo, objeto que es el único que acariciamos en nuestro deseo El ejercicio habitual de un órgano cualquiera á la vez que desarrolla, lo hace más fuerte. más vivo ó enérgico y produce el hábito ó la aptitud.",de marfil a la continua en la pagina 165 filipinas 165 abanicos porta abanicos sombreros costureros hilos y algodone bazar la puerta del sol 49 escolta 49 gran surtido en peinetas con y sin piedras crepes postizos y rizos la educacion y la ensenanza en la mujer continuacion de la pagina 163 ner los principios en que debieran fundarse la educacion y ensenanza de la mujer esperando que otras u otros si conocen que nos hemos extraviado corregiran luego nuestro trabajo y presentaran mas acertados planes con objeto de procurar a la humanidad la mayor suma posible de dicha y placeres y al progreso nuevas fuentes de prosperidad y desarrollo objeto que es el unico que acariciamos en nuestro deseo el ejercicio habitual de un organo cualquiera a la vez que desarrolla lo hace mas fuerte mas vivo o energico y produce el habito o la aptitud,147
filipinas_000045,filipinas,45,educacion,enseñanza,"De Marfil á la Continúa en la página 165 ""FILIPINAS"" 165 ABANICOS Porta abanicos Sombreros Costureros Hilos y Algodone BAZAR LA PUERTA DEL SOL 49 Escolta 49 GRAN SURTIDO EN Peinetas con y sin piedras Crepes-Postizos y Rizos La educación y la enseñanza en la mujer Continuación de la página 163 ner los principios en que debieran fundarse la educación y enseñanza de la mujer, esperando que otras ú otros, si conocen que nos hemos extraviado, corregirán luego nuestro trabajo y presentarán más acertados planes con objeto de procurar á la humanidad la mayor suma posible de dicha y placeres, y al progreso nuevas fuentes de prosperidad y desarrollo, objeto que es el único que acariciamos en nuestro deseo El ejercicio habitual de un órgano cualquiera á la vez que desarrolla, lo hace más fuerte. más vivo ó enérgico y produce el hábito ó la aptitud.",de marfil a la continua en la pagina 165 filipinas 165 abanicos porta abanicos sombreros costureros hilos y algodone bazar la puerta del sol 49 escolta 49 gran surtido en peinetas con y sin piedras crepes postizos y rizos la educacion y la ensenanza en la mujer continuacion de la pagina 163 ner los principios en que debieran fundarse la educacion y ensenanza de la mujer esperando que otras u otros si conocen que nos hemos extraviado corregiran luego nuestro trabajo y presentaran mas acertados planes con objeto de procurar a la humanidad la mayor suma posible de dicha y placeres y al progreso nuevas fuentes de prosperidad y desarrollo objeto que es el unico que acariciamos en nuestro deseo el ejercicio habitual de un organo cualquiera a la vez que desarrolla lo hace mas fuerte mas vivo o energico y produce el habito o la aptitud,147
filipinas_000047,filipinas,47,mujer,mujer,"El hábito, la costumbre es la segunda naturaleza del hombre lo mismo que de la mujer; nadie le pone en duda Hay en la naturaleza dos potestades, dos dominios, el del instinto y el del albedrío.",el habito la costumbre es la segunda naturaleza del hombre lo mismo que de la mujer nadie le pone en duda hay en la naturaleza dos potestades dos dominios el del instinto y el del albedrio,36
filipinas_000049,filipinas,49,educacion,inteligencia,"El segundo se fortalece á fuerza del cultivo de la razon y de la inteligencia, que produce la firmeza del discernimiento.",el segundo se fortalece a fuerza del cultivo de la razon y de la inteligencia que produce la firmeza del discernimiento,21
filipinas_000060,filipinas,60,mujer,madres,"Está construida en un barranco—uno de muchos, en un laberinto de montañas—y como la ciudad creció tuvo necesidad de economizar en espacio, aun en pulgadas puede decirse, sometiéndose á e trechas callejuelas. (Se continuará) Madres, ¿quereis criar á vuestros hijos sanos y robustos para que en el día de mañana sean dignos apoyos de la Pátria querida? Alimentadlos con los fabricados bizcochos de LA FORTUNA. 166 ""FILIPINAS"" INFORMACIONES ÚTILES EL LIMÓN CONTRA LAS VÍBORAS.",esta construida en un barranco uno de muchos en un laberinto de montanas y como la ciudad crecio tuvo necesidad de economizar en espacio aun en pulgadas puede decirse sometiendose a e trechas callejuelas se continuara madres quereis criar a vuestros hijos sanos y robustos para que en el dia de manana sean dignos apoyos de la patria querida alimentadlos con los fabricados bizcochos de la fortuna 166 filipinas informaciones utiles el limon contra las viboras,76
filipinas_000060,filipinas,60,patria,patria,"Está construida en un barranco—uno de muchos, en un laberinto de montañas—y como la ciudad creció tuvo necesidad de economizar en espacio, aun en pulgadas puede decirse, sometiéndose á e trechas callejuelas. (Se continuará) Madres, ¿quereis criar á vuestros hijos sanos y robustos para que en el día de mañana sean dignos apoyos de la Pátria querida? Alimentadlos con los fabricados bizcochos de LA FORTUNA. 166 ""FILIPINAS"" INFORMACIONES ÚTILES EL LIMÓN CONTRA LAS VÍBORAS.",esta construida en un barranco uno de muchos en un laberinto de montanas y como la ciudad crecio tuvo necesidad de economizar en espacio aun en pulgadas puede decirse sometiendose a e trechas callejuelas se continuara madres quereis criar a vuestros hijos sanos y robustos para que en el dia de manana sean dignos apoyos de la patria querida alimentadlos con los fabricados bizcochos de la fortuna 166 filipinas informaciones utiles el limon contra las viboras,76
filipinas_000060,filipinas,60,hogar,hijos,"Está construida en un barranco—uno de muchos, en un laberinto de montañas—y como la ciudad creció tuvo necesidad de economizar en espacio, aun en pulgadas puede decirse, sometiéndose á e trechas callejuelas. (Se continuará) Madres, ¿quereis criar á vuestros hijos sanos y robustos para que en el día de mañana sean dignos apoyos de la Pátria querida? Alimentadlos con los fabricados bizcochos de LA FORTUNA. 166 ""FILIPINAS"" INFORMACIONES ÚTILES EL LIMÓN CONTRA LAS VÍBORAS.",esta construida en un barranco uno de muchos en un laberinto de montanas y como la ciudad crecio tuvo necesidad de economizar en espacio aun en pulgadas puede decirse sometiendose a e trechas callejuelas se continuara madres quereis criar a vuestros hijos sanos y robustos para que en el dia de manana sean dignos apoyos de la patria querida alimentadlos con los fabricados bizcochos de la fortuna 166 filipinas informaciones utiles el limon contra las viboras,76
filipinas_000066,filipinas,66,mujer,mujer,"Hállase probado que el limón ácido tiene esta virtud además de muchas otras que le son atribuidas."" LA MUJER ANTIGUA Y LA MUJER DE ESPÍRITU MODERNO Terminación de la página 163 Si la mujer intelectual ama el sport, es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse.",hallase probado que el limon acido tiene esta virtud ademas de muchas otras que le son atribuidas la mujer antigua y la mujer de espiritu moderno terminacion de la pagina 163 si la mujer intelectual ama el sport es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse,54
filipinas_000066,filipinas,66,educacion,inteligencia,"Hállase probado que el limón ácido tiene esta virtud además de muchas otras que le son atribuidas."" LA MUJER ANTIGUA Y LA MUJER DE ESPÍRITU MODERNO Terminación de la página 163 Si la mujer intelectual ama el sport, es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse.",hallase probado que el limon acido tiene esta virtud ademas de muchas otras que le son atribuidas la mujer antigua y la mujer de espiritu moderno terminacion de la pagina 163 si la mujer intelectual ama el sport es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse,54
filipinas_000066,filipinas,66,religion,virtud,"Hállase probado que el limón ácido tiene esta virtud además de muchas otras que le son atribuidas."" LA MUJER ANTIGUA Y LA MUJER DE ESPÍRITU MODERNO Terminación de la página 163 Si la mujer intelectual ama el sport, es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse.",hallase probado que el limon acido tiene esta virtud ademas de muchas otras que le son atribuidas la mujer antigua y la mujer de espiritu moderno terminacion de la pagina 163 si la mujer intelectual ama el sport es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse,54
filipinas_000067,filipinas,67,mujer,madres,De madres vigorosas debe esperarse el mejoramiento de la raza; la hembra humana fuerte cumplirá mejor sus funciones maternales que la hembra raquítica.,de madres vigorosas debe esperarse el mejoramiento de la raza la hembra humana fuerte cumplira mejor sus funciones maternales que la hembra raquitica,23
filipinas_000067,filipinas,67,raza,raza,De madres vigorosas debe esperarse el mejoramiento de la raza; la hembra humana fuerte cumplirá mejor sus funciones maternales que la hembra raquítica.,de madres vigorosas debe esperarse el mejoramiento de la raza la hembra humana fuerte cumplira mejor sus funciones maternales que la hembra raquitica,23
