0	A	0.002966076772880118	0.0011996653563322178	0.0013135866055404978	0.9842295188756933	0.001357968904227604	0.0017022111637440768	0.0015321642672811136	0.002473600406785128	0.002148806141271596	0.0010764015062442668
1	DEDICADO	0.9853094159653287	0.0011996653563322178	0.0013135866055404978	0.001886179683244727	0.001357968904227604	0.0017022111637440768	0.0015321642672811136	0.002473600406785128	0.002148806141271596	0.0010764015062442668
2	XVIII	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.009384750225029754	0.00844723572398731	0.013637627615571558	0.914501005710136	0.0059344924373125685
3	Directora,	0.002104630884874	8.51243225912348E-4	9.320780113499346E-4	0.0013383712964125482	9.63570236167799E-4	0.0012078332633023506	0.001087173557712394	0.0017551857930844213	0.9889961344941529	7.6377923703128E-4
4	Núm.	0.016352782930007425	0.4579411076924206	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.009384750225029754	0.00844723572398731	0.4649646559489803	0.011846949043318481	0.0059344924373125685
5	Manila,	0.016352782930007425	0.006614079359011816	0.4585691863303209	0.010399018396661656	0.007486849605369804	0.009384750225029754	0.45977426405739613	0.013637627615571558	0.011846949043318481	0.0059344924373125685
6	F.,	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.46071177855843853	0.45977426405739613	0.013637627615571558	0.011846949043318481	0.0059344924373125685
7	Año	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.45881387793877854	0.46071177855843853	0.00844723572398731	0.013637627615571558	0.011846949043318481	0.0059344924373125685
8	LA	0.9911229539829992	7.249190738794966E-4	7.937580097005224E-4	0.0011397575348249382	8.205768010335202E-4	0.001028591293276439	9.258374394209835E-4	0.0014947169279914167	0.0012984542311362788	6.504347057372248E-4
9	La	0.0025487805128956865	0.9858583332399212	0.0011287785848346056	0.0016208137511578243	0.001166916754097625	0.0014627276956056545	0.0013166046350206989	0.0021255904672294866	0.001846491388537292	9.249629706998276E-4
10	A	0.9950448105893354	4.0465165006434064E-4	4.4307771715563344E-4	6.362155221988856E-4	4.5804803392154707E-4	5.74162246605907E-4	5.168047869786383E-4	8.343547481154726E-4	7.248004171699599E-4	3.6307428845420834E-4
11	No	0.9441937214549216	0.00455726327002048	0.004990024891377139	0.007165179310829125	0.005158623424774994	0.006466323607165555	0.005820353069347479	0.009396660676285999	0.008162839120361864	0.004089011174915745
12	De	0.005021373969954944	0.002030954980000039	0.002223816203495527	0.003193178831614059	0.0022989525321947327	0.9729901603091078	0.0025938538879928816	0.004187643694279665	0.0036377882470598555	0.0018222773443004586
13	El	0.9951779584536308	3.937785030411948E-4	4.311720467832353E-4	6.1912016398108E-4	4.4574010532246686E-4	5.587342840077239E-4	5.02918041601001E-4	8.119353119306038E-4	7.053247484137016E-4	3.533183412881484E-4
14	De	0.9882058838305171	9.631334291198509E-4	0.0010545934040373922	0.0015142912118540945	0.001090225070235892	0.0013665948312746956	0.0012300752180033027	0.001985893173862286	0.0017251369445927267	8.641728865026254E-4
15	Sirva	0.06866867368618436	3.3143751889056644E-4	3.629111094107966E-4	5.211042488613022E-4	3.7517282796578416E-4	4.702783503426648E-4	4.232986479104491E-4	6.833938958261649E-4	5.93661367547772E-4	0.92757006834706
16	La	0.002381270475318843	0.9867877467843181	0.0010545934040373922	0.0015142912118540945	0.001090225070235892	0.0013665948312746956	0.0012300752180033027	0.001985893173862286	0.0017251369445927267	8.641728865026254E-4
17	Asistí	0.002741640730384152	0.0011088895047573206	0.001214190601391574	0.001743456909709542	0.0012552145960842305	0.9852527859783442	0.0014162290063511017	0.002286428890831349	0.0019862110423019457	9.949527398444755E-4
18	Distinguese	0.0018855774889262999	7.626444503485567E-4	8.350658202138126E-4	0.0011990714412098407	8.632802831961547E-4	0.989857527838917	9.740187705651454E-4	0.0015725032090467372	0.0013660268422903935	6.84283855285962E-4
19	En	0.0012841320362608321	5.193826171136442E-4	5.687036350511388E-4	8.166018423882376E-4	5.87918488863459E-4	0.9930926872507655	6.633345564144992E-4	0.0010709195245058457	9.303032311741185E-4	4.6601681746271653E-4
20	Los	0.002966076772880118	0.9835430045487809	0.0013135866055404978	0.001886179683244727	0.001357968904227604	0.0017022111637440768	0.0015321642672811136	0.002473600406785128	0.002148806141271596	0.0010764015062442668
21	Calumniada	0.011267469433671122	0.00455726327002048	0.004990024891377139	0.007165179310829125	0.005158623424774994	0.006466323607165555	0.005820353069347479	0.009396660676285999	0.008162839120361864	0.9370152631961663
22	Al	0.005021373969954944	0.002030954980000039	0.002223816203495527	0.003193178831614059	0.0022989525321947327	0.9729901603091078	0.0025938538879928816	0.004187643694279665	0.0036377882470598555	0.0018222773443004586
23	No	0.004410180627599398	0.9755305313769801	0.00195313696981737	0.0028045103806062796	0.002019127828741815	0.002530972484282009	0.0022781342788042195	0.003677930623431871	0.0031950026726720983	0.0016004727570647906
24	La	0.006946862502085845	0.002809741930875022	0.0030765574299045084	0.004417630397680386	0.0031805054225272516	0.9626330076869992	0.0035884892099659746	0.005793431265217769	0.005032729072807032	0.00252104508193701
25	Stal	0.005021373969954944	0.002030954980000039	0.002223816203495527	0.9733016069795238	0.0022989525321947327	0.00288173216119807	0.0025938538879928816	0.004187643694279665	0.0036377882470598555	0.0018222773443004586
26	La	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.009384750225029754	0.00844723572398731	0.916291684282389	0.011846949043318481	0.0059344924373125685
27	Termina	0.0017923045088386342	7.249190738794966E-4	7.937580097005224E-4	0.0011397575348249382	0.990151226275194	0.001028591293276439	9.258374394209835E-4	0.0014947169279914167	0.0012984542311362788	6.504347057372248E-4
28	En	0.0017078243596906093	6.907500634353557E-4	7.563442807742973E-4	0.0010860351421959158	7.818989702314094E-4	9.801087137594911E-4	0.9907157467294818	0.0014242635488987004	0.0012372516806950285	6.19776510837443E-4
29	En	0.002104630884874	8.51243225912348E-4	9.320780113499346E-4	0.0013383712964125482	9.63570236167799E-4	0.0012078332633023506	0.001087173557712394	0.0017551857930844213	0.0015247224252175186	0.9882351913059667
30	En	0.002234420681679537	0.9876025289261802	9.895580267623566E-4	0.0014209068801389778	0.0010229923353391552	0.0012823187395659785	0.0011542181098768425	0.0018634257742980536	0.00161875003603331	8.108804901256024E-4
31	Finalmente	5.823719103026515E-4	0.996768764731109	2.579150842659307E-4	3.703404022946641E-4	2.6662929028593705E-4	3.342192542796344E-4	3.00831535917236E-4	4.856770422790048E-4	4.2190557871071925E-4	2.1134517055518636E-4
32	Su	0.005021373969954944	0.002030954980000039	0.002223816203495527	0.003193178831614059	0.9724073806801045	0.00288173216119807	0.0025938538879928816	0.004187643694279665	0.0036377882470598555	0.0018222773443004586
33	La	0.005829228829547319	0.00235770157565762	0.0025815909355874785	0.0037069077536385758	0.0026688154394823127	0.9686447300779286	0.003011161477713475	0.004861365334792241	0.004223047367599269	0.002115451208053017
34	Cuando	0.00393162921601077	0.0015901946326938028	0.0017412008762971339	0.002500191234797359	0.0018000310265438874	0.9788518689339061	0.002030932527454721	0.0032788361100340303	0.0028483109681491157	0.001426804474112986
35	Hay	0.005021373969954944	0.002030954980000039	0.002223816203495527	0.003193178831614059	0.0022989525321947327	0.00288173216119807	0.0025938538879928816	0.9742960718421895	0.0036377882470598555	0.0018222773443004586
36	A	0.002234420681679537	9.037382672601174E-4	9.895580267623566E-4	0.06308958129632147	0.0010229923353391552	0.0012823187395659785	0.0011542181098768425	0.0018634257742980536	0.9266488662787709	8.108804901256024E-4
37	El	0.9574314836060825	0.0034762385394425054	0.003806345126974562	0.005465532927661728	0.003934950538767783	0.00493245221964865	0.004439711830108348	0.007167686405096029	0.006226538661511945	0.0031190601447059507
38	Tinding	0.002104630884874	8.51243225912348E-4	9.320780113499346E-4	0.0013383712964125482	9.63570236167799E-4	0.0012078332633023506	0.9885585856266479	0.0017551857930844213	0.0015247224252175186	7.6377923703128E-4
39	Sobre	0.003230534620049831	0.0013066285072393464	0.001430707068823345	0.002054353016776412	0.001479046529803266	0.0018539817126078184	0.9824378300722014	0.0026941486556766488	0.0023403954660327166	0.001172374350789077
40	Lacerado	0.002966076772880118	0.0011996653563322178	0.0013135866055404978	0.001886179683244727	0.001357968904227604	0.0017022111637440768	0.0015321642672811136	0.002473600406785128	0.9844921453337202	0.0010764015062442668
41	FELISBERTA	0.005021373969954944	0.002030954980000039	0.002223816203495527	0.003193178831614059	0.0022989525321947327	0.00288173216119807	0.0025938538879928816	0.9742960718421895	0.0036377882470598555	0.0018222773443004586
42	La	0.0019890914194227315	8.045119021454184E-4	8.809090410738474E-4	0.001264897745646859	9.106724141260754E-4	0.00114152595469105	0.0010274901934637674	0.0016588300711580198	0.0014410186198437129	0.9888810526384285
43	Temprano,	0.002966076772880118	0.0011996653563322178	0.0013135866055404978	0.001886179683244727	0.001357968904227604	0.0017022111637440768	0.9838755034597296	0.002473600406785128	0.002148806141271596	0.0010764015062442668
44	De	0.5456023849665916	2.2821118032766426E-4	2.4988230937127403E-4	0.4519618455790285	2.5832511112059336E-4	3.23809983171163E-4	2.9146212653928207E-4	4.7055061272862096E-4	4.087653137656544E-4	2.0476281735558758E-4
45	El	0.001630949660181893	0.9909508306109291	7.22298777804546E-4	0.001037149186952051	7.467031680157743E-4	9.359908497481212E-4	8.424875626663256E-4	0.0013601528388473222	0.0011815589798441545	5.918783650106553E-4
46	El	0.9839995913974021	0.0013066285072393464	0.001430707068823345	0.002054353016776412	0.001479046529803266	0.0018539817126078184	0.0016687732948492283	0.0026941486556766488	0.0023403954660327166	0.001172374350789077
47	El	0.9711286043703312	0.00235770157565762	0.0025815909355874785	0.0037069077536385758	0.0026688154394823127	0.0033453545371447853	0.003011161477713475	0.004861365334792241	0.004223047367599269	0.002115451208053017
48	El	0.004410180627599398	0.9755305313769801	0.00195313696981737	0.0028045103806062796	0.002019127828741815	0.002530972484282009	0.0022781342788042195	0.003677930623431871	0.0031950026726720983	0.0016004727570647906
49	Los	0.004410180627599398	0.0017837504957638251	0.00195313696981737	0.0028045103806062796	0.9757659087099582	0.002530972484282009	0.0022781342788042195	0.003677930623431871	0.0031950026726720983	0.0016004727570647906
50	De	0.9711286043703312	0.00235770157565762	0.0025815909355874785	0.0037069077536385758	0.0026688154394823127	0.0033453545371447853	0.003011161477713475	0.004861365334792241	0.004223047367599269	0.002115451208053017
51	Siguen	0.002741640730384152	0.0011088895047573206	0.001214190601391574	0.001743456909709542	0.9849345917197063	0.0015734088547221807	0.0014162290063511017	0.002286428890831349	0.0019862110423019457	9.949527398444755E-4
52	Pero	0.0025487805128956865	0.0010308848746509505	0.0011287785848346056	0.14231044923191075	0.4232358231963564	0.4235316341378644	0.0013166046350206989	0.0021255904672294866	0.001846491388537292	9.249629706998276E-4
53	Los	0.005021373969954944	0.002030954980000039	0.002223816203495527	0.003193178831614059	0.0022989525321947327	0.00288173216119807	0.0025938538879928816	0.004187643694279665	0.0036377882470598555	0.9719307054922102
54	Son	0.0017923045088386342	7.249190738794966E-4	7.937580097005224E-4	0.0011397575348249382	0.990151226275194	0.001028591293276439	9.258374394209835E-4	0.0014947169279914167	0.0012984542311362788	6.504347057372248E-4
55	Temíamos	5.918853524743558E-4	2.3939513595074013E-4	2.621283029943185E-4	3.7639016523608924E-4	0.9967475700257407	3.3967895364358044E-4	3.0574582414052314E-4	4.936109078623301E-4	4.287976939621192E-4	2.1479763799528117E-4
56	A	0.0017923045088386342	7.249190738794966E-4	7.937580097005224E-4	0.0011397575348249382	8.205768010335202E-4	0.990359240767437	9.258374394209835E-4	0.0014947169279914167	0.0012984542311362788	6.504347057372248E-4
57	Hay	0.00393162921601077	0.0015901946326938028	0.0017412008762971339	0.002500191234797359	0.0018000310265438874	0.9788518689339061	0.002030932527454721	0.0032788361100340303	0.0028483109681491157	0.001426804474112986
58	Pocos	0.0019890914194227315	8.045119021454184E-4	8.809090410738474E-4	0.001264897745646859	9.106724141260754E-4	0.989300729105102	0.0010274901934637674	0.0016588300711580198	0.0014410186198437129	7.218494880175212E-4
59	Está	0.0010589490103322305	4.2830463912243814E-4	4.6897681430277876E-4	6.734040491275891E-4	4.8482218678291996E-4	6.077235908742002E-4	0.9942432307182513	8.831250514729631E-4	7.671669720422795E-4	3.842969676913211E-4
60	Pide	0.4676798112634162	0.006614079359011816	0.007242157996912124	0.4617260467300704	0.007486849605369804	0.009384750225029754	0.00844723572398731	0.013637627615571558	0.011846949043318481	0.0059344924373125685
61	Paulo,	0.00393162921601077	0.0015901946326938028	0.0017412008762971339	0.002500191234797359	0.0018000310265438874	0.002256335103793485	0.002030932527454721	0.9798743699401467	0.0028483109681491157	0.001426804474112986
62	Sin	0.0019890914194227315	8.045119021454184E-4	8.809090410738474E-4	0.001264897745646859	0.989069875564537	0.00114152595469105	0.0010274901934637674	0.0016588300711580198	0.0014410186198437129	7.218494880175212E-4
63	Repitió	0.00393162921601077	0.0015901946326938028	0.0017412008762971339	0.002500191234797359	0.0018000310265438874	0.002256335103793485	0.002030932527454721	0.0032788361100340303	0.9794438447982617	0.001426804474112986
64	El	0.00393162921601077	0.0015901946326938028	0.0017412008762971339	0.002500191234797359	0.9783955648566566	0.002256335103793485	0.002030932527454721	0.0032788361100340303	0.0028483109681491157	0.001426804474112986
65	Hállase	0.9919221231027155	6.596571683955873E-4	7.22298777804546E-4	0.001037149186952051	7.467031680157743E-4	9.359908497481212E-4	8.424875626663256E-4	0.0013601528388473222	0.0011815589798441545	5.918783650106553E-4
66	De	0.002966076772880118	0.0011996653563322178	0.0013135866055404978	0.001886179683244727	0.001357968904227604	0.0017022111637440768	0.0015321642672811136	0.9848169395992337	0.002148806141271596	0.0010764015062442668
67	La	7.839906877094129E-4	0.9956501020811731	3.4720600480060194E-4	4.98553281065164E-4	3.5893709321610577E-4	4.4992689100036893E-4	4.0498025154727134E-4	6.538197870551672E-4	5.679704651791284E-4	2.8451345725365645E-4
68	Todos	0.9864210178540063	0.0011088895047573206	0.001214190601391574	0.001743456909709542	0.0012552145960842305	0.0015734088547221807	0.0014162290063511017	0.002286428890831349	0.0019862110423019457	9.949527398444755E-4
69	Debiendo	0.0012841320362608321	0.9928751152793025	5.687036350511388E-4	8.166018423882376E-4	5.87918488863459E-4	7.369545885766422E-4	6.633345564144992E-4	0.0010709195245058457	9.303032311741185E-4	4.6601681746271653E-4
70	Gran	0.002966076772880118	0.0011996653563322178	0.0013135866055404978	0.001886179683244727	0.001357968904227604	0.9840455503561927	0.0015321642672811136	0.002473600406785128	0.002148806141271596	0.0010764015062442668
71	Inmediatamente	0.00393162921601077	0.0015901946326938028	0.0017412008762971339	0.11101080610480987	0.0018000310265438874	0.002256335103793485	0.002030932527454721	0.0032788361100340303	0.8709332299282493	0.001426804474112986
72	Los	0.9882058838305171	9.631334291198509E-4	0.0010545934040373922	0.0015142912118540945	0.001090225070235892	0.0013665948312746956	0.0012300752180033027	0.001985893173862286	0.0017251369445927267	8.641728865026254E-4
73	Una	0.004410180627599398	0.0017837504957638251	0.00195313696981737	0.0028045103806062796	0.002019127828741815	0.9762777533654982	0.0022781342788042195	0.003677930623431871	0.0031950026726720983	0.0016004727570647906
74	Según	0.0025487805128956865	0.0010308848746509505	0.0011287785848346056	0.0016208137511578243	0.001166916754097625	0.0014627276956056545	0.0013166046350206989	0.0021255904672294866	0.9866739397538076	9.249629706998276E-4
75	NUESTROS	0.001630949660181893	6.596571683955873E-4	7.22298777804546E-4	0.001037149186952051	0.9910378766105493	9.359908497481212E-4	8.424875626663256E-4	0.0013601528388473222	0.0011815589798441545	5.918783650106553E-4
76	Para	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.46071177855843853	0.00844723572398731	0.013637627615571558	0.4631739773767272	0.0059344924373125685
77	Á	0.0017923045088386342	7.249190738794966E-4	7.937580097005224E-4	0.0011397575348249382	8.205768010335202E-4	0.001028591293276439	0.9902564869135816	0.0014947169279914167	0.0012984542311362788	6.504347057372248E-4
78	LA	0.002966076772880118	0.9835430045487809	0.0013135866055404978	0.001886179683244727	0.001357968904227604	0.0017022111637440768	0.0015321642672811136	0.002473600406785128	0.002148806141271596	0.0010764015062442668
79	FILIPINAS	0.002966076772880118	0.0011996653563322178	0.0013135866055404978	0.9842295188756933	0.001357968904227604	0.0017022111637440768	0.0015321642672811136	0.002473600406785128	0.002148806141271596	0.0010764015062442668
80	DEDICADO	0.9839995913974021	0.0013066285072393464	0.001430707068823345	0.002054353016776412	0.001479046529803266	0.0018539817126078184	0.0016687732948492283	0.0026941486556766488	0.0023403954660327166	0.001172374350789077
81	Prov.	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.9120388068918474	0.00844723572398731	0.013637627615571558	0.011846949043318481	0.0059344924373125685
82	XVIII.	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.4617260467300704	0.007486849605369804	0.46071177855843853	0.00844723572398731	0.013637627615571558	0.011846949043318481	0.0059344924373125685
83	SALE	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.009384750225029754	0.00844723572398731	0.013637627615571558	0.914501005710136	0.0059344924373125685
84	Directora,	0.0025487805128956865	0.0010308848746509505	0.0011287785848346056	0.0016208137511578243	0.001166916754097625	0.0014627276956056545	0.0013166046350206989	0.0021255904672294866	0.9866739397538076	9.249629706998276E-4
85	Extrangero	0.4676798112634162	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.009384750225029754	0.45977426405739613	0.013637627615571558	0.011846949043318481	0.0059344924373125685
86	Pago	0.016352782930007425	0.4579411076924206	0.4585691863303209	0.010399018396661656	0.007486849605369804	0.009384750225029754	0.00844723572398731	0.013637627615571558	0.011846949043318481	0.0059344924373125685
87	Números	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.46071177855843853	0.00844723572398731	0.013637627615571558	0.4631739773767272	0.0059344924373125685
88	Año	0.016352782930007425	0.006614079359011816	0.4585691863303209	0.010399018396661656	0.45881387793877854	0.009384750225029754	0.00844723572398731	0.013637627615571558	0.011846949043318481	0.0059344924373125685
89	Manila,	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.009384750225029754	0.45977426405739613	0.013637627615571558	0.011846949043318481	0.4572615207707214
90	F.,	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.9120388068918474	0.00844723572398731	0.013637627615571558	0.011846949043318481	0.0059344924373125685
91	Núm.	0.016352782930007425	0.006614079359011816	0.007242157996912124	0.010399018396661656	0.007486849605369804	0.009384750225029754	0.45977426405739613	0.013637627615571558	0.4631739773767272	0.0059344924373125685
92	LA	0.4988848291622115	2.2821118032766426E-4	2.4988230937127403E-4	3.588061366874524E-4	0.3895712901476215	3.23809983171163E-4	2.9146212653928207E-4	0.10947818082294888	4.087653137656544E-4	2.0476281735558758E-4
93	Pers	0.9824333328949132	0.0014345326164335143	0.001570757061718631	0.002255450873684723	0.001623828407592619	0.0020354654917382727	0.0018321272707820437	0.0029578752481486314	0.002569493634017314	0.0012871365009709877
94	En	0.0018855774889262999	7.626444503485567E-4	8.350658202138126E-4	0.0011990714412098407	8.632802831961547E-4	0.0010821200183022362	9.740187705651454E-4	0.0015725032090467372	0.9901414346629053	6.84283855285962E-4
95	A	0.0013820987211953528	5.59006418852443E-4	6.120901469229249E-4	0.6874906659469527	6.327709057016657E-4	7.931769986960582E-4	7.139404798393701E-4	0.3063134048027976	0.0010012762471634878	5.015693318782083E-4
96	EL	0.005021373969954944	0.002030954980000039	0.002223816203495527	0.003193178831614059	0.0022989525321947327	0.00288173216119807	0.0025938538879928816	0.9742960718421895	0.0036377882470598555	0.0018222773443004586
